1554.00000	0.04298	0.19940	0.01480
1554.00010	0.04311	0.19940	0.01872
1554.00020	0.04306	0.19940	0.02200
1554.00030	0.04327	0.19940	0.02515
1554.00040	0.04298	0.19940	0.02774
1554.00050	0.04315	0.19940	0.02992
1554.00060	0.04306	0.19940	0.03178
1554.00070	0.04298	0.19940	0.03340
1554.00080	0.04282	0.19940	0.03485
1554.00090	0.04298	0.19940	0.03602
1554.00100	0.04298	0.19940	0.03695
1554.00110	0.04298	0.19940	0.03776
1554.00120	0.04298	0.19940	0.03857
1554.00130	0.04282	0.19940	0.03930
1554.00140	0.04282	0.19940	0.03978
1554.00150	0.04282	0.19940	0.04039
1554.00160	0.04282	0.19940	0.04051
1554.00170	0.04286	0.19940	0.04108
1554.00180	0.04282	0.19940	0.04132
1554.00190	0.04278	0.19940	0.04144
1554.00200	0.04282	0.19940	0.04196
1554.00210	0.04294	0.19940	0.04205
1554.00220	0.04298	0.19940	0.04221
1554.00230	0.04315	0.19940	0.04237
1554.00240	0.04331	0.19940	0.04245
1554.00250	0.04315	0.19940	0.04261
1554.00260	0.04306	0.19940	0.04269
1554.00270	0.04311	0.19940	0.04289
1554.00280	0.04315	0.19940	0.04277
1554.00290	0.04315	0.19940	0.04293
1554.00300	0.04315	0.19940	0.04302
1554.00310	0.04327	0.19940	0.04310
1554.00320	0.04331	0.19940	0.04310
1554.00330	0.04327	0.19940	0.04314
1554.00340	0.04315	0.19940	0.04318
1554.00350	0.04327	0.19940	0.04322
1554.00360	0.04331	0.19940	0.04326
1554.00370	0.04335	0.19940	0.04338
1554.00380	0.04347	0.19940	0.04342
1554.00390	0.04323	0.19940	0.04346
1554.00400	0.04298	0.19940	0.04342
1554.00410	0.04331	0.19940	0.04342
1554.00420	0.04323	0.19940	0.04342
1554.00430	0.04327	0.19940	0.04354
1554.00440	0.04331	0.19940	0.04342
1554.00450	0.04331	0.19940	0.04358
1554.00460	0.04339	0.19940	0.04358
1554.00470	0.04311	0.19940	0.04370
1554.00480	0.04331	0.19940	0.04358
1554.00490	0.04319	0.19940	0.04370
1554.00500	0.04323	0.19940	0.04358
1554.00510	0.04339	0.19940	0.04358
1554.00520	0.04315	0.19940	0.04358
1554.00530	0.04315	0.19940	0.04334
1554.00540	0.04298	0.19940	0.04358
1554.00550	0.04306	0.19940	0.04358
1554.00560	0.04331	0.19940	0.04358
1554.00570	0.04302	0.19940	0.04342
1554.00580	0.04323	0.19940	0.04350
1554.00590	0.04319	0.19940	0.04346
1554.00600	0.04298	0.19940	0.04342
1554.00610	0.04315	0.19940	0.04338
1554.00620	0.04306	0.19940	0.04342
1554.00630	0.04311	0.19940	0.04346
1554.00640	0.04298	0.19940	0.04342
1554.00650	0.04311	0.19940	0.04354
1554.00660	0.04298	0.19940	0.04342
1554.00670	0.04286	0.19940	0.04330
1554.00680	0.04282	0.19940	0.04326
1554.00690	0.04315	0.19940	0.04326
1554.00700	0.04315	0.19940	0.04334
1554.00710	0.04302	0.19940	0.04330
1554.00720	0.04331	0.19940	0.04342
1554.00730	0.04306	0.19940	0.04338
1554.00740	0.04315	0.19940	0.04318
1554.00750	0.04286	0.19940	0.04334
1554.00760	0.04315	0.19940	0.04342
1554.00770	0.04343	0.19940	0.04346
1554.00780	0.04331	0.19940	0.04342
1554.00790	0.04319	0.19940	0.04350
1554.00800	0.04315	0.19940	0.04358
1554.00810	0.04319	0.19940	0.04342
1554.00820	0.04331	0.19940	0.04342
1554.00830	0.04343	0.19940	0.04354
1554.00840	0.04315	0.19940	0.04358
1554.00850	0.04343	0.19940	0.04342
1554.00860	0.04331	0.19940	0.04350
1554.00870	0.04319	0.19940	0.04346
1554.00880	0.04315	0.19940	0.04374
1554.00890	0.04343	0.19940	0.04358
1554.00900	0.04331	0.19940	0.04358
1554.00910	0.04343	0.19940	0.04370
1554.00920	0.04347	0.19940	0.04358
1554.00930	0.04331	0.19940	0.04354
1554.00940	0.04331	0.19940	0.04342
1554.00950	0.04331	0.19940	0.04354
1554.00960	0.04347	0.19940	0.04358
1554.00970	0.04335	0.19940	0.04370
1554.00980	0.04339	0.19940	0.04358
1554.00990	0.04319	0.19940	0.04358
1554.01000	0.04315	0.19940	0.04358
1554.01010	0.04315	0.19940	0.04354
1554.01020	0.04323	0.19940	0.04350
1554.01030	0.04319	0.19940	0.04358
1554.01040	0.04315	0.19940	0.04358
1554.01050	0.04327	0.19940	0.04366
1554.01060	0.04306	0.19940	0.04342
1554.01070	0.04298	0.19940	0.04354
1554.01080	0.04315	0.19940	0.04358
1554.01090	0.04315	0.19940	0.04342
1554.01100	0.04306	0.19940	0.04342
1554.01110	0.04286	0.19940	0.04354
1554.01120	0.04266	0.19940	0.04326
1554.01130	0.04298	0.19940	0.04326
1554.01140	0.04315	0.19940	0.04318
1554.01150	0.04319	0.19940	0.04334
1554.01160	0.04315	0.19940	0.04358
1554.01170	0.04311	0.19940	0.04326
1554.01180	0.04306	0.19940	0.04326
1554.01190	0.04302	0.19940	0.04326
1554.01200	0.04266	0.19940	0.04326
1554.01210	0.04319	0.19940	0.04326
1554.01220	0.04331	0.19940	0.04326
1554.01230	0.04319	0.19940	0.04338
1554.01240	0.04298	0.19940	0.04326
1554.01250	0.04311	0.19940	0.04338
1554.01260	0.04298	0.19940	0.04342
1554.01270	0.04311	0.19940	0.04322
1554.01280	0.04347	0.19940	0.04342
1554.01290	0.04331	0.19940	0.04326
1554.01300	0.04323	0.19940	0.04334
1554.01310	0.04315	0.19940	0.04330
1554.01320	0.04331	0.19940	0.04358
1554.01330	0.04339	0.19940	0.04346
1554.01340	0.04323	0.19940	0.04350
1554.01350	0.04319	0.19940	0.04330
1554.01360	0.04331	0.19940	0.04358
1554.01370	0.04319	0.19940	0.04362
1554.01380	0.04339	0.19940	0.04366
1554.01390	0.04335	0.19940	0.04346
1554.01400	0.04363	0.19940	0.04374
1554.01410	0.04359	0.19940	0.04362
1554.01420	0.04331	0.19940	0.04366
1554.01430	0.04327	0.19940	0.04370
1554.01440	0.04315	0.19940	0.04358
1554.01450	0.04319	0.19940	0.04362
1554.01460	0.04323	0.19940	0.04366
1554.01470	0.04339	0.19940	0.04358
1554.01480	0.04315	0.19940	0.04374
1554.01490	0.04327	0.19940	0.04354
1554.01500	0.04323	0.19940	0.04358
1554.01510	0.04319	0.19940	0.04374
1554.01520	0.04331	0.19940	0.04358
1554.01530	0.04327	0.19940	0.04358
1554.01540	0.04315	0.19940	0.04350
1554.01550	0.04327	0.19940	0.04354
1554.01560	0.04298	0.19940	0.04342
1554.01570	0.04311	0.19940	0.04354
1554.01580	0.04306	0.19940	0.04342
1554.01590	0.04327	0.19940	0.04342
1554.01600	0.04315	0.19940	0.04342
1554.01610	0.04315	0.19940	0.04342
1554.01620	0.04306	0.19940	0.04334
1554.01630	0.04311	0.19940	0.04350
1554.01640	0.04315	0.19940	0.04342
1554.01650	0.04315	0.19940	0.04346
1554.01660	0.04323	0.19940	0.04358
1554.01670	0.04319	0.19940	0.04346
1554.01680	0.04315	0.19940	0.04358
1554.01690	0.04302	0.19940	0.04346
1554.01700	0.04315	0.19940	0.04342
1554.01710	0.04327	0.19940	0.04338
1554.01720	0.04331	0.19940	0.04342
1554.01730	0.04331	0.19940	0.04358
1554.01740	0.04339	0.19940	0.04350
1554.01750	0.04347	0.19940	0.04354
1554.01760	0.04331	0.19940	0.04342
1554.01770	0.04339	0.19940	0.04358
1554.01780	0.04355	0.19940	0.04358
1554.01790	0.04347	0.19940	0.04358
1554.01800	0.04347	0.19940	0.04358
1554.01810	0.04319	0.19940	0.04362
1554.01820	0.04331	0.19940	0.04382
1554.01830	0.04343	0.19940	0.04366
1554.01840	0.04347	0.19940	0.04374
1554.01850	0.04335	0.19940	0.04358
1554.01860	0.04355	0.19940	0.04358
1554.01870	0.04339	0.19940	0.04370
1554.01880	0.04315	0.19940	0.04374
1554.01890	0.04319	0.19940	0.04358
1554.01900	0.04339	0.19940	0.04358
1554.01910	0.04335	0.19940	0.04346
1554.01920	0.04347	0.19940	0.04342
1554.01930	0.04319	0.19940	0.04358
1554.01940	0.04331	0.19940	0.04358
1554.01950	0.04306	0.19940	0.04346
1554.01960	0.04315	0.19940	0.04358
1554.01970	0.04323	0.19940	0.04346
1554.01980	0.04306	0.19940	0.04358
1554.01990	0.04302	0.19940	0.04334
1554.02000	0.04282	0.19940	0.04342
1554.02010	0.04306	0.19940	0.04338
1554.02020	0.04323	0.19940	0.04334
1554.02030	0.04315	0.19940	0.04342
1554.02040	0.04315	0.19940	0.04342
1554.02050	0.04294	0.19940	0.04346
1554.02060	0.04282	0.19940	0.04358
1554.02070	0.04282	0.19940	0.04322
1554.02080	0.04282	0.19940	0.04326
1554.02090	0.04286	0.19940	0.04326
1554.02100	0.04298	0.19940	0.04326
1554.02110	0.04274	0.19940	0.04338
1554.02120	0.04282	0.19940	0.04310
1554.02130	0.04282	0.19940	0.04330
1554.02140	0.04282	0.19940	0.04318
1554.02150	0.04306	0.19940	0.04306
1554.02160	0.04266	0.19940	0.04293
1554.02170	0.04286	0.19940	0.04322
1554.02180	0.04290	0.19940	0.04310
1554.02190	0.04282	0.19940	0.04298
1554.02200	0.04298	0.19940	0.04293
1554.02210	0.04302	0.19940	0.04314
1554.02220	0.04315	0.19940	0.04334
1554.02230	0.04315	0.19940	0.04330
1554.02240	0.04298	0.19940	0.04342
1554.02250	0.04286	0.19940	0.04322
1554.02260	0.04306	0.19940	0.04318
1554.02270	0.04315	0.19940	0.04314
1554.02280	0.04331	0.19940	0.04310
1554.02290	0.04315	0.19940	0.04330
1554.02300	0.04306	0.19940	0.04326
1554.02310	0.04286	0.19940	0.04322
1554.02320	0.04298	0.19940	0.04326
1554.02330	0.04315	0.19940	0.04334
1554.02340	0.04315	0.19940	0.04326
1554.02350	0.04315	0.19940	0.04318
1554.02360	0.04282	0.19940	0.04326
1554.02370	0.04290	0.19940	0.04326
1554.02380	0.04298	0.19940	0.04326
1554.02390	0.04306	0.19940	0.04326
1554.02400	0.04298	0.19940	0.04326
1554.02410	0.04270	0.19940	0.04330
1554.02420	0.04290	0.19940	0.04326
1554.02430	0.04274	0.19940	0.04310
1554.02440	0.04266	0.19940	0.04310
1554.02450	0.04266	0.19940	0.04293
1554.02460	0.04266	0.19940	0.04302
1554.02470	0.04254	0.19940	0.04310
1554.02480	0.04282	0.19940	0.04277
1554.02490	0.04258	0.19940	0.04322
1554.02500	0.04290	0.19940	0.04310
1554.02510	0.04286	0.19940	0.04298
1554.02520	0.04282	0.19940	0.04293
1554.02530	0.04254	0.19940	0.04293
1554.02540	0.04226	0.19940	0.04302
1554.02550	0.04222	0.19940	0.04298
1554.02560	0.04201	0.19940	0.04277
1554.02570	0.04242	0.19940	0.04265
1554.02580	0.04266	0.19940	0.04277
1554.02590	0.04266	0.19940	0.04277
1554.02600	0.04250	0.19940	0.04277
1554.02610	0.04214	0.19940	0.04277
1554.02620	0.04185	0.19940	0.04261
1554.02630	0.04157	0.19940	0.04233
1554.02640	0.04201	0.19940	0.04261
1554.02650	0.04242	0.19940	0.04257
1554.02660	0.04282	0.19940	0.04253
1554.02670	0.04298	0.19940	0.04261
1554.02680	0.04282	0.19940	0.04277
1554.02690	0.04274	0.19940	0.04277
1554.02700	0.04250	0.19940	0.04277
1554.02710	0.04262	0.19940	0.04277
1554.02720	0.04298	0.19940	0.04277
1554.02730	0.04311	0.19940	0.04269
1554.02740	0.04290	0.19940	0.04293
1554.02750	0.04282	0.19940	0.04293
1554.02760	0.04282	0.19940	0.04310
1554.02770	0.04270	0.19940	0.04293
1554.02780	0.04290	0.19940	0.04293
1554.02790	0.04311	0.19940	0.04293
1554.02800	0.04331	0.19940	0.04310
1554.02810	0.04359	0.19940	0.04310
